Rank,ASN,Name,Country,Online,Offline,Average Reaction Time
1442,AS39647,AS39647 REDHOSTING-AS,- NL,0,13,"1 day, 20 hours, 31 minutes"
1443,AS3962,AS3962 DIRECTNIC-CLUSTER1-TORRONTO,- US,0,1,"1 day, 20 hours, 33 minutes"
1444,AS200851,AS200851 BAMBOOZLE-AS,- AE,0,1,"1 day, 20 hours, 38 minutes"
1445,AS17726,AS17726 CAMNET-AS Telecom Cambodia,- KH,0,2,"1 day, 20 hours, 44 minutes"
1446,AS136657,AS136657 MYMVNET-AS Mv Net Solutions Pvt. Ltd ... ,- IN,0,2,"1 day, 20 hours, 45 minutes"
1447,AS262673,AS262673 Lafaiete Provedor de Internet e Tele ... ,- BR,0,2,"1 day, 20 hours, 51 minutes"
1448,AS41622,AS41622 DATABAAR,- CH,0,1,"1 day, 20 hours, 57 minutes"
1449,AS60494,AS60494 UNELINK,- ES,0,3,"1 day, 21 hours, 0 minutes"
1450,AS202422,AS202422 GHOST,- US,0,16,"1 day, 21 hours, 6 minutes"
1451,AS46309,AS46309 TONAQUINT-DC,- US,0,2,"1 day, 21 hours, 7 minutes"
1452,AS18013,AS18013 ASLINE-AS-AP ASLINE LIMITED,- HK,0,18,"1 day, 21 hours, 9 minutes"
1453,AS32425,AS32425 SKB3-ARIN-BGP,- US,0,3,"1 day, 21 hours, 11 minutes"
1454,AS61349,AS61349 MAXITEL,- NL,0,3,"1 day, 21 hours, 12 minutes"
1455,AS42520,AS42520 PL-LUBLIN-UM-AS,- PL,0,1,"1 day, 21 hours, 13 minutes"
1456,AS213002,AS213002 DOMAINHIZMETLERI-COM,- TR,0,6,"1 day, 21 hours, 22 minutes"
1457,AS47205,AS47205 TELIA-LIETUVA,- LT,0,2,"1 day, 21 hours, 23 minutes"
1458,AS265725,"AS265725 COOP. DE ELECT., OBRAS, CREDITO, VIV ... ",- AR,0,1,"1 day, 21 hours, 23 minutes"
1459,AS57230,AS57230 ARIAWEBCO-AS,- IR,0,10,"1 day, 21 hours, 26 minutes"
1460,AS198948,AS198948 UNINET-AS,- PL,0,1,"1 day, 21 hours, 29 minutes"
1461,AS213355,AS213355 UNI-PLOVDIV-AS,- BG,0,1,"1 day, 21 hours, 31 minutes"
1462,AS138538,AS138538 NANBIAN-CN Ningbo Nanbian Tuoluo Xin ... ,- CN,4,5,"1 day, 21 hours, 39 minutes"
1463,AS133809,AS133809 ARTORIUS-AS-ID PT. Artorius Telemetr ... ,- ID,0,2,"1 day, 21 hours, 43 minutes"
1464,AS50957,AS50957 MEMSET,- GB,5,6,"1 day, 21 hours, 46 minutes"
1465,AS30083,AS30083 AS-30083-GO-DADDY-COM-LLC,- US,4,103,"1 day, 21 hours, 46 minutes"
1466,AS134835,AS134835 SNL-HK Starry Network Limited,- US,0,30,"1 day, 21 hours, 47 minutes"
1467,AS30943,AS30943 UTRANSIT-AS Utransit Global Backbone ... ,- GB,0,12,"1 day, 22 hours, 0 minutes"
1468,AS9328,AS9328 DATACOM-AU DATACOM SYSTEMS (AU) PTY ... ,- AU,0,1,"1 day, 22 hours, 3 minutes"
1469,AS36925,AS36925 ASMedi,- MA,0,2,"1 day, 22 hours, 19 minutes"
1470,AS267939,AS267939 W M S FONTES INFORMATICA - LTDA,- BR,0,7,"1 day, 22 hours, 21 minutes"
1471,AS9930,"AS9930 TTNET-MY TIME dotCom Berhad No. 14, ... ",- MY,0,8,"1 day, 22 hours, 30 minutes"
1472,AS11377,AS11377 SENDGRID,- US,0,29,"1 day, 22 hours, 30 minutes"
1473,AS56611,AS56611 REBACOM-AS,- NL,0,1,"1 day, 22 hours, 33 minutes"
1474,AS34222,AS34222 ZONER-AS,- CZ,0,5,"1 day, 22 hours, 33 minutes"
1475,AS202365,AS202365 CHRONOS,- TR,0,24,"1 day, 22 hours, 34 minutes"
1476,AS27818,AS27818 Cotesma,- AR,0,8,"1 day, 22 hours, 37 minutes"
1477,AS209280,AS209280 SMARTHOSTEN,- NL,0,1,"1 day, 22 hours, 41 minutes"
1478,AS50979,AS50979 ITL-,- LV,0,31,"1 day, 22 hours, 46 minutes"
1479,AS46050,AS46050 JOGJACAMP-AS-ID PT JC Indonesia,- ID,1,17,"1 day, 22 hours, 48 minutes"
1480,AS10103,AS10103 HKBN-AS-AP HK Broadband Network Ltd. ... ,- HK,0,3,"1 day, 22 hours, 54 minutes"
1481,AS12637,"AS12637 SEEWEB Web hosting, colocation and c ... ",- IT,1,105,"1 day, 22 hours, 56 minutes"
1482,AS13041,AS13041 CESCA-AC,- ES,0,1,"1 day, 23 hours, 3 minutes"
1483,AS137313,AS137313 IDNIC-EKON-AS-ID Kementerian Koordin ... ,- ID,0,2,"1 day, 23 hours, 4 minutes"
1484,AS56041,AS56041 CMNET-ZHEJIANG-AP China Mobile commu ... ,- CN,7,754,"1 day, 23 hours, 6 minutes"
1485,AS44493,AS44493 CHELYABINSK-SIGNAL-AS,- RU,0,129,"1 day, 23 hours, 16 minutes"
1486,AS209150,AS209150 POINTER,- GR,0,79,"1 day, 23 hours, 17 minutes"
1487,AS15703,AS15703 TRUESERVER-AS TrueServer BV AS numbe ... ,- NL,0,4,"1 day, 23 hours, 20 minutes"
1488,AS59729,AS59729 ITL-,- BG,0,18,"1 day, 23 hours, 20 minutes"
1489,AS47846,AS47846 SEDO-AS,- DE,0,7,"1 day, 23 hours, 20 minutes"
1490,AS59766,AS59766 WicitY - Internet Service Provider,- IT,0,2,"1 day, 23 hours, 29 minutes"
1491,AS27879,AS27879 Informatica y Telecomunicaciones S.A ... ,- AR,0,1,"1 day, 23 hours, 44 minutes"
1492,AS199581,"AS199581 DATARUSH Data Rush IT Services, S.L. ... ",- ES,2,2,"1 day, 23 hours, 50 minutes"
1493,AS26082,AS26082 POWERSHIFT-PLAINFIELD-VT,- US,0,1,"2 days, 0 hours, 0 minutes"
1494,AS26753,AS26753 IN2NET-NETWORK,- CA,0,25,"2 days, 0 hours, 4 minutes"
1495,AS60567,AS60567 DATACLUB-,- SE,0,5,"2 days, 0 hours, 5 minutes"
1496,AS209484,AS209484 ASIANET,- GB,0,1,"2 days, 0 hours, 6 minutes"
1497,AS11051,AS11051 CYBERVERSE,- US,0,38,"2 days, 0 hours, 8 minutes"
1498,AS26665,AS26665 ZBUSA,- US,0,1,"2 days, 0 hours, 16 minutes"
1499,AS6805,AS6805 TDDE-ASN1,- DE,0,1,"2 days, 0 hours, 21 minutes"
1500,AS138152,AS138152 YISUCLOUDLTD-HK YISU CLOUD LTD,- US,0,2,"2 days, 0 hours, 23 minutes"
1501,AS12586,AS12586 ASGHOSTNET,- DE,0,26,"2 days, 0 hours, 24 minutes"
1502,AS204121,AS204121 ADALNETWORK,- IT,0,1,"2 days, 0 hours, 25 minutes"
1503,AS210107,AS210107 PLUSWEB,- TR,0,3,"2 days, 0 hours, 28 minutes"
1504,AS9041,AS9041 RSVPU,- RU,0,1,"2 days, 0 hours, 30 minutes"
1505,AS15395,AS15395 RACKSPACE-LON,- GB,1,2,"2 days, 0 hours, 33 minutes"
1506,AS134078,AS134078 NETPLUZ-AS-AP NETPLUZ HOLDINGS PRIVA ... ,- SG,0,4,"2 days, 0 hours, 47 minutes"
1507,AS63410,AS63410 PRIVATESYSTEMS,- US,0,912,"2 days, 0 hours, 51 minutes"
1508,AS53153,AS53153 CINTE Telecom Comercio e Servicos Lt ... ,- BR,0,1,"2 days, 0 hours, 56 minutes"
1509,AS8622,AS8622 ISIONUK Namesco Limited,- GB,0,25,"2 days, 0 hours, 59 minutes"
1510,AS40819,AS40819 VPSDATACENTER,- US,0,2,"2 days, 1 hours, 4 minutes"
1511,AS28773,AS28773 AS-MASTER,- UA,0,1,"2 days, 1 hours, 6 minutes"
1512,AS24723,AS24723 ATMAN-OFFICE-INTERNET-AS ATMAN,- PL,0,3,"2 days, 1 hours, 12 minutes"
1513,AS54611,AS54611 ITSYOURIT,- US,1,5,"2 days, 1 hours, 14 minutes"
1514,AS62490,AS62490 COMINTECH,- US,0,1,"2 days, 1 hours, 14 minutes"
1515,AS48918,AS48918 GLOBALWAYS,- DE,0,1,"2 days, 1 hours, 14 minutes"
1516,AS49352,AS49352 LOGOL-AS,- RU,0,5,"2 days, 1 hours, 14 minutes"
1517,AS198089,AS198089 IPVN-AS01,- NL,0,2,"2 days, 1 hours, 22 minutes"
1518,AS46029,AS46029 SGK-AS-ID PT. SEKAWAN GLOBAL KOMUNIK ... ,- ID,0,5,"2 days, 1 hours, 26 minutes"
1519,AS16200,AS16200 BAHARNET,- IR,0,3,"2 days, 1 hours, 27 minutes"
1520,AS37281,AS37281 GVA-CONGO,- CG,0,1,"2 days, 1 hours, 36 minutes"
1521,AS137667,AS137667 SUSONIC-AS Super Sonic Internet Pvt ... ,- IN,0,5,"2 days, 1 hours, 37 minutes"
1522,AS50550,AS50550 K3,- PL,0,35,"2 days, 1 hours, 37 minutes"
1523,AS14907,AS14907 WIKIMEDIA,- NL,0,1,"2 days, 1 hours, 46 minutes"
1524,AS135162,AS135162 UP-ITDC-NET eUP-University of the Ph ... ,- PH,0,3,"2 days, 1 hours, 53 minutes"
1525,AS21559,AS21559 OSNET,- PR,0,4,"2 days, 1 hours, 56 minutes"
1526,AS8334,AS8334 CO-2COM-AS Moscow,- RU,0,8,"2 days, 1 hours, 57 minutes"
1527,AS202829,AS202829 WSP-AS1,- ES,0,2,"2 days, 1 hours, 59 minutes"
1528,AS52532,AS52532 Speednet Telecomunicacoes Ltda ME,- BR,0,18,"2 days, 2 hours, 3 minutes"
1529,AS62222,AS62222 QS-AS,- RU,0,4,"2 days, 2 hours, 3 minutes"
1530,AS137870,"AS137870 IHNET-AS-AP IHNetworks, LLC",- US,1,46,"2 days, 2 hours, 4 minutes"
1531,AS21506,AS21506 Fundacao Universidade de Brasilia,- BR,0,1,"2 days, 2 hours, 7 minutes"
1532,AS262669,AS262669 KONNET TELECOMUNICACOES LTDA - EPP,- BR,0,3,"2 days, 2 hours, 28 minutes"
1533,AS3177,AS3177 Ertebat Gostar Amin Kosha,- IR,0,33,"2 days, 2 hours, 30 minutes"
1534,AS8368,AS8368 BENESOL-BACKBONE International Backb ... ,- BE,0,2,"2 days, 2 hours, 33 minutes"
1535,AS8437,AS8437 UTA-AS,- AT,2,3,"2 days, 2 hours, 40 minutes"
1536,AS62416,AS62416 PTSERVIDOR,- PT,0,22,"2 days, 2 hours, 43 minutes"
1537,AS135754,AS135754 GTTPL-AS Golden Tiger Telecom Pvt Lt ... ,- IN,0,4,"2 days, 2 hours, 50 minutes"
1538,AS268827,AS268827 MIKAEL M DA SILVEIRA,- BR,0,1,"2 days, 2 hours, 53 minutes"
1539,AS47442,AS47442 MADA-AS,- KW,0,1,"2 days, 3 hours, 1 minutes"
1540,AS262222,AS262222 Oficina Provincial de Tecnologias de ... ,- AR,0,1,"2 days, 3 hours, 1 minutes"
1541,AS135074,AS135074 BCN-AS-AP Boromarajonani College of ... ,- TH,0,4,"2 days, 3 hours, 10 minutes"
1542,AS24971,AS24971 MASTER-AS Czech Republic / www.maste ... ,- CZ,0,49,"2 days, 3 hours, 16 minutes"
1543,AS24679,AS24679 SSERV-AS,- DE,0,2,"2 days, 3 hours, 20 minutes"
1544,AS12350,AS12350 VTX-NETWORK,- CH,0,2,"2 days, 3 hours, 22 minutes"
1545,AS28707,"AS28707 STUART-AS Stuart Networks, Brussels ... ",- BE,0,2,"2 days, 3 hours, 26 minutes"
1546,AS21034,"AS21034 MICSO-SRL-AS Via Tiburtina Valeria, ... ",- IT,0,3,"2 days, 3 hours, 30 minutes"
1547,AS54163,AS54163 AHOSTING,- US,2,7,"2 days, 3 hours, 32 minutes"
1548,AS1161,AS1161 AS-TUE Technische Universiteit Eindh ... ,- NL,0,1,"2 days, 3 hours, 37 minutes"
1549,AS12129,AS12129 123NET,- US,0,10,"2 days, 3 hours, 38 minutes"
1550,AS12779,AS12779 ITGATE,- IT,0,5,"2 days, 3 hours, 39 minutes"
1551,AS42473,AS42473 AS-ANEXIA ANEXIA Internetdienstleist ... ,- AT,0,3,"2 days, 3 hours, 40 minutes"
1552,AS34358,AS34358 WEBCLASSIT,- RO,0,36,"2 days, 3 hours, 40 minutes"
1553,AS28907,"AS28907 MIROHOST Web hosting, datacenter and ... ",- UA,0,73,"2 days, 3 hours, 47 minutes"
1554,AS64114,AS64114 TECNOWEB PERU SAC,- CL,0,1,"2 days, 3 hours, 52 minutes"
1555,AS64021,AS64021 NETWORK-TRANSIT Network-Transit,- HK,0,2,"2 days, 3 hours, 54 minutes"
1556,AS56909,AS56909 TDPRARLUTV,- ES,0,1,"2 days, 3 hours, 54 minutes"
1557,AS132526,AS132526 CSPL-AS-AP ZONE TELECOM PTE LTD,- SG,0,2,"2 days, 3 hours, 57 minutes"
1558,AS56643,AS56643 UZAKNET,- TR,0,1,"2 days, 3 hours, 59 minutes"
1559,AS53140,AS53140 MPC INTERNET LTDA,- BR,0,2,"2 days, 4 hours, 0 minutes"
1560,AS136882,AS136882 IDNIC-DKISCRB-AS-ID Dinas Komunikasi ... ,- ID,0,2,"2 days, 4 hours, 2 minutes"
1561,AS13767,AS13767 DATABANK-DFW,- US,0,9,"2 days, 4 hours, 2 minutes"
1562,AS30833,AS30833 TNC-AS,- RU,0,1,"2 days, 4 hours, 3 minutes"
1563,AS48031,AS48031 XSERVER-IP-NETWORK-AS,- GB,0,3,"2 days, 4 hours, 11 minutes"
1564,AS31272,"AS31272 WILDPARK-AS ISP WildPark, Ukraine, N ... ",- UA,0,4,"2 days, 4 hours, 25 minutes"
1565,AS53114,AS53114 Nha Chica Provedor de Internet Resen ... ,- BR,0,1,"2 days, 4 hours, 28 minutes"
1566,AS39566,AS39566 TRUSTNET-PL-AS,- PL,0,5,"2 days, 4 hours, 28 minutes"
1567,AS49037,AS49037 PG19,- RU,0,6,"2 days, 4 hours, 31 minutes"
1568,AS28546,"AS28546 Servnet Mexico, S.A. de C.V.",- MX,0,2,"2 days, 4 hours, 32 minutes"
1569,AS209480,AS209480 SMARTWEB-AS,- DE,0,1,"2 days, 4 hours, 38 minutes"
1570,AS262293,AS262293 Sistema Oeste de Servicos LTDA,- BR,0,1,"2 days, 4 hours, 40 minutes"
1571,AS14333,AS14333 ON-RAMP-INDIANA,- US,0,2,"2 days, 4 hours, 40 minutes"
1572,AS8615,"AS8615 CNT-AS Moscow, Russia",- RU,0,1,"2 days, 4 hours, 46 minutes"
1573,AS47193,AS47193 LAN-OPTIC,- RU,0,7,"2 days, 4 hours, 50 minutes"
1574,AS58967,AS58967 ROSPL-AS-IN RSBS ONLINE SERVICES PRI ... ,- IN,0,5,"2 days, 4 hours, 57 minutes"
1575,AS52512,AS52512 OPENCLOUD SpA,- CL,0,9,"2 days, 4 hours, 58 minutes"
1576,AS25454,AS25454 ASN-OMD-FNO Orange Moldova Fixed Net ... ,- MD,2,1,"2 days, 5 hours, 8 minutes"
1577,AS49770,AS49770 INTERNETPORT-AS,- SE,0,5,"2 days, 5 hours, 13 minutes"
1578,AS262254,AS262254 DDOS-GUARD CORP.,- BZ,0,12,"2 days, 5 hours, 23 minutes"
1579,AS268171,AS268171 Meganet Tecnologia LTDA,- BR,0,16,"2 days, 5 hours, 30 minutes"
1580,AS201563,AS201563 AVALON-AS,- HR,0,12,"2 days, 5 hours, 36 minutes"
1581,AS41807,"AS41807 SKYTELECOM-AS 5, Calea Moinesti Stre ... ",- RO,0,1,"2 days, 5 hours, 38 minutes"
1582,AS47302,AS47302 CYON,- CH,0,37,"2 days, 5 hours, 42 minutes"
1583,AS31178,AS31178 CELEONET,- FR,0,3,"2 days, 6 hours, 5 minutes"
1584,AS57474,AS57474 NAZHIN,- IR,0,6,"2 days, 6 hours, 9 minutes"
1585,AS204094,AS204094 I4W,- PT,0,4,"2 days, 6 hours, 10 minutes"
1586,AS8466,AS8466 BILKENT,- TR,0,1,"2 days, 6 hours, 20 minutes"
1587,AS21019,"AS21019 SASRO-SK-AS Bratislava, Slovakia",- SK,0,2,"2 days, 6 hours, 22 minutes"
1588,AS208476,AS208476 PRIVACYFIRST-UA,- NL,0,33,"2 days, 6 hours, 24 minutes"
1589,AS204641,AS204641 GWHOST,- RO,0,46,"2 days, 6 hours, 31 minutes"
1590,AS43773,AS43773 HVOSTING-AS,- UA,0,20,"2 days, 6 hours, 35 minutes"
1591,AS20394,AS20394 MASHELL-TELECOM,- US,0,3,"2 days, 6 hours, 40 minutes"
1592,AS52322,AS52322 TELCOCOM,- AR,0,2,"2 days, 6 hours, 40 minutes"
1593,AS12345,AS12345 AS12345,- IT,0,2,"2 days, 6 hours, 44 minutes"
1594,AS16637,AS16637 MTNNS-AS,- ZA,0,10,"2 days, 6 hours, 51 minutes"
1595,AS8823,AS8823 AUTONOMOUSSYSTEMROCKENSTEINAG,- DE,0,1,"2 days, 6 hours, 58 minutes"
1596,AS44400,AS44400 IR-FCP,- IR,0,3,"2 days, 6 hours, 59 minutes"
1597,AS48096,AS48096 ITGRAD,- RU,0,14,"2 days, 7 hours, 2 minutes"
1598,AS60118,AS60118 CYBERSMARTSOLUTIONS-AS,- RO,0,4,"2 days, 7 hours, 4 minutes"
1599,AS10105,AS10105 OMNI OMNIconnect Pty Ltd,- AU,0,6,"2 days, 7 hours, 8 minutes"
1600,AS268581,AS268581 QNAX LTDA,- BR,1,2,"2 days, 7 hours, 20 minutes"
1601,AS14519,AS14519 APPLIEDI,- US,0,5,"2 days, 7 hours, 31 minutes"
1602,AS203087,AS203087 GOHOST-KZ Hosting Provider located a ... ,- KZ,1,5,"2 days, 7 hours, 39 minutes"
1603,AS23081,AS23081 VENTURETECHNOLOGIES,- US,0,2,"2 days, 7 hours, 48 minutes"
1604,AS2614,AS2614 ROEDUNET,- RO,0,6,"2 days, 7 hours, 51 minutes"
1605,AS133854,AS133854 X-PRESS-AS-AP X-press Technologies L ... ,- BD,0,4,"2 days, 7 hours, 53 minutes"
1606,AS37130,AS37130 SITA-AS,- ZA,0,4,"2 days, 7 hours, 54 minutes"
1607,AS203557,AS203557 DATACLUB-,- NL,0,51,"2 days, 8 hours, 8 minutes"
1608,AS15544,AS15544 DATAWAYS DATAWAYS S.A.,- GR,0,3,"2 days, 8 hours, 11 minutes"
1609,AS210172,AS210172 MAIRNET,- IT,0,2,"2 days, 8 hours, 14 minutes"
1610,AS262404,AS262404 JC TELECOM SERVICOS DE TELECOMUNICAC ... ,- BR,0,1,"2 days, 8 hours, 14 minutes"
1611,AS38150,AS38150 TELNET-AS-ID PT. TIME EXCELINDO,- ID,0,1,"2 days, 8 hours, 19 minutes"
1612,AS15685,AS15685 CASABLANCA-AS Internet & Collocation ... ,- CZ,0,15,"2 days, 8 hours, 36 minutes"
1613,AS12258,AS12258 OPTINET,- ZA,1,8,"2 days, 8 hours, 46 minutes"
1614,AS2510,AS2510 INFOWEB FUJITSU LIMITED,- JP,0,4,"2 days, 9 hours, 3 minutes"
1615,AS198651,AS198651 HOSTLINE,- LT,0,2,"2 days, 9 hours, 6 minutes"
1616,AS25487,AS25487 DIGITALVALUE-AS,- ES,0,3,"2 days, 9 hours, 10 minutes"
1617,AS35640,AS35640 MIGRAPH-AS,- RU,0,3,"2 days, 9 hours, 18 minutes"
1618,AS39611,AS39611 PRIMO-AS,- AL,0,2,"2 days, 9 hours, 22 minutes"
1619,AS19429,AS19429 ETB - Colombia,- CO,202,1'109,"2 days, 9 hours, 23 minutes"
1620,AS35478,AS35478 DATACENTER,- RO,0,1,"2 days, 9 hours, 24 minutes"
1621,AS56377,AS56377 MGSK-AS,- RU,0,1,"2 days, 9 hours, 31 minutes"
1622,AS17477,AS17477 MCT-SYDNEY Macquarie Telecom,- AU,0,2,"2 days, 9 hours, 32 minutes"
1623,AS25460,AS25460 TNP-AS,- GB,0,2,"2 days, 9 hours, 34 minutes"
1624,AS39074,AS39074 IR-SEPANTA-ISP,- IR,0,5,"2 days, 9 hours, 37 minutes"
1625,AS203178,AS203178 CUBENODE,- ES,1,7,"2 days, 9 hours, 38 minutes"
1626,AS18101,AS18101 RELIANCE-COMMUNICATIONS-IN Reliance ... ,- IN,0,3,"2 days, 9 hours, 40 minutes"
1627,AS12445,AS12445 SPIDERNET-AS,- IT,0,5,"2 days, 9 hours, 40 minutes"
1628,AS32233,AS32233 PERSONA,- CA,0,1,"2 days, 9 hours, 54 minutes"
1629,AS15562,AS15562 SNIJDERS,- NL,0,6,"2 days, 9 hours, 59 minutes"
1630,AS15570,AS15570 Internap European Autonomous System,- GB,0,2,"2 days, 10 hours, 2 minutes"
1631,AS15003,AS15003 NOBIS-TECH,- US,0,2,"2 days, 10 hours, 5 minutes"
1632,AS263131,AS263131 Crvnet Comunicacoes Junqueira e Guim ... ,- BR,0,1,"2 days, 10 hours, 8 minutes"
1633,AS61451,AS61451 WAVENET S.A.,- AR,0,4,"2 days, 10 hours, 20 minutes"
1634,AS17831,"AS17831 CENTERHOP-SG 8 Burn Road#15-13, Triv ... ",- SG,0,43,"2 days, 10 hours, 57 minutes"
1635,AS44476,AS44476 ZETTA-AS,- BG,0,51,"2 days, 11 hours, 23 minutes"
1636,AS39819,AS39819 PROHOST,- KG,0,10,"2 days, 11 hours, 24 minutes"
1637,AS262542,AS262542 Speakers Projetos e Execucao em Audi ... ,- BR,0,1,"2 days, 11 hours, 24 minutes"
1638,AS58969,AS58969 KCCL-AS Kerala Communicators Cable L ... ,- IN,0,10,"2 days, 11 hours, 31 minutes"
1639,AS138841,AS138841 GROOVY-AS-ID PT Media Andalan Nusa,- ID,1,3,"2 days, 11 hours, 37 minutes"
1640,AS56981,AS56981 TOMSK-AS,- RU,0,1,"2 days, 11 hours, 45 minutes"
1641,AS25459,AS25459 NEDZONE-AS,- BE,0,25,"2 days, 11 hours, 52 minutes"
1642,AS138069,AS138069 IDNIC-CITRAHOST-ID PT CITRAWEB DIGIT ... ,- ID,0,1,"2 days, 11 hours, 52 minutes"
1643,AS202242,AS202242 ARUBA-CLOUD,- IT,0,221,"2 days, 11 hours, 53 minutes"
1644,AS766,AS766 REDIRIS RedIRIS Autonomous System,- ES,1,3,"2 days, 11 hours, 56 minutes"
1645,AS13951,AS13951 DATABANK-SLC,- US,0,1,"2 days, 11 hours, 58 minutes"
1646,AS63526,AS63526 SSDTL-BD Systems Solutions & develop ... ,- BD,0,1,"2 days, 11 hours, 59 minutes"
1647,AS29522,AS29522 KEI,- PL,1,20,"2 days, 12 hours, 1 minutes"
1648,AS13332,AS13332 HYPEENT-SJ,- US,0,3,"2 days, 12 hours, 16 minutes"
1649,AS198432,AS198432 IPCORE-AS,- ES,0,7,"2 days, 12 hours, 19 minutes"
1650,AS262544,AS262544 Sulcom Informatica Ltda,- BR,0,1,"2 days, 12 hours, 20 minutes"
1651,AS205700,AS205700 IT Suedwestfalen AG,- DE,0,1,"2 days, 12 hours, 48 minutes"
1652,AS8311,AS8311 REDESTEL Redestel - Redes digitales ... ,- ES,0,1,"2 days, 12 hours, 49 minutes"
1653,AS263656,AS263656 BRSULNET TELECOM LTDA,- BR,0,2,"2 days, 12 hours, 53 minutes"
1654,AS7642,AS7642 DHIRAAGU-MV-AP DHIVEHI RAAJJEYGE GUL ... ,- MV,0,4,"2 days, 13 hours, 5 minutes"
1655,AS48904,AS48904 VAGGERYDENERGI,- SE,0,1,"2 days, 13 hours, 10 minutes"
1656,AS19889,AS19889 Cooperativa Telefonica Del Viso,- AR,0,3,"2 days, 13 hours, 12 minutes"
1657,AS131428,AS131428 BIZMAC-VN-AS Rainbow E-Commerce Comp ... ,- VN,0,6,"2 days, 13 hours, 16 minutes"
1658,AS197023,AS197023 ASCOMTELTV MTS Belgorod branch,- RU,0,1,"2 days, 13 hours, 17 minutes"
1659,AS9085,AS9085 SUPERMEDIA-AS,- PL,0,1,"2 days, 13 hours, 19 minutes"
1660,AS131724,AS131724 IDNIC-DINHUBKOMINFO-JATENG-AS-ID DIN ... ,- ID,0,9,"2 days, 13 hours, 21 minutes"
1661,AS31229,AS31229 PL-BEYOND-AS,- PL,0,19,"2 days, 13 hours, 24 minutes"
1662,AS29611,AS29611 ELITE-AS,- GB,0,2,"2 days, 13 hours, 30 minutes"
1663,AS36114,AS36114 VERSAWEB-ASN,- US,0,26,"2 days, 13 hours, 30 minutes"
1664,AS64111,AS64111 INFORMATICA BLUEHOSTING LIMITADA,- CL,0,2,"2 days, 13 hours, 34 minutes"
1665,AS11118,AS11118 COMTECK,- US,0,1,"2 days, 13 hours, 40 minutes"
1666,AS35074,AS35074 COBRANET-AS,- NG,0,1,"2 days, 13 hours, 54 minutes"
1667,AS207319,AS207319 MSKHOST,- RU,0,27,"2 days, 13 hours, 58 minutes"
1668,AS45552,AS45552 DTS-AS-VN DTS Communication Technolo ... ,- VN,0,4,"2 days, 13 hours, 59 minutes"
1669,AS57069,AS57069 ASDCC,- CZ,0,1,"2 days, 14 hours, 3 minutes"
1670,AS327984,AS327984 Skyfi-Internet-Solutions,- ZA,1,2,"2 days, 14 hours, 4 minutes"
1671,AS17707,"AS17707 DATAHOTEL-JP AS for DATAHOTEL, which ... ",- JP,0,3,"2 days, 14 hours, 14 minutes"
1672,AS25820,AS25820 IT7NET,- US,0,63,"2 days, 14 hours, 16 minutes"
1673,AS20559,AS20559 FUNDAMENTS-AS,- NL,0,12,"2 days, 14 hours, 29 minutes"
1674,AS19740,AS19740 SUDJAM,- US,0,8,"2 days, 14 hours, 30 minutes"
1675,AS12660,AS12660 SHARIF-EDU-NET,- IR,0,4,"2 days, 14 hours, 35 minutes"
1676,AS34971,AS34971 PDDA-AS,- IT,0,7,"2 days, 14 hours, 36 minutes"
1677,AS31246,AS31246 NETBOX-AS NETBOX Autonomous system,- CZ,0,4,"2 days, 14 hours, 37 minutes"
1678,AS132883,AS132883 TOPWAY-AS-AP TOPWAY GLOBAL LIMITED,- HK,0,6,"2 days, 14 hours, 37 minutes"
1679,AS206428,AS206428 MEGADATA-AS,- BY,0,1,"2 days, 14 hours, 39 minutes"
1680,AS57795,AS57795 NGNETWORKS,- NL,0,2,"2 days, 14 hours, 45 minutes"
1681,AS6854,AS6854 SYNTERRA-AS,- RU,0,3,"2 days, 14 hours, 49 minutes"
1682,AS25184,AS25184 AFRANET from AS58267 accept AS58267,- IR,0,7,"2 days, 14 hours, 51 minutes"
1683,AS134341,AS134341 JDMBROADBAND-AS jdm broadband servic ... ,- IN,0,3,"2 days, 14 hours, 56 minutes"
1684,AS138135,AS138135 IDNIC-TANAHBUMBUKAB-AS-ID Pemerintah ... ,- ID,0,3,"2 days, 15 hours, 19 minutes"
1685,AS22113,AS22113 BELAIR-TECHNOLOGIES,- CA,0,2,"2 days, 15 hours, 27 minutes"
1686,AS56971,AS56971 CLOUDBACKBONE,- RU,0,4,"2 days, 15 hours, 29 minutes"
1687,AS50812,AS50812 AXESS-ONLINE,- FR,0,1,"2 days, 15 hours, 36 minutes"
1688,AS577,AS577 BACOM,- CA,1,22,"2 days, 15 hours, 45 minutes"
1689,AS136076,AS136076 IDNIC-HESTA-AS-ID PT Hesta Media Sin ... ,- ID,0,1,"2 days, 15 hours, 59 minutes"
1690,AS11598,AS11598 RECOL-CT,- US,0,3,"2 days, 16 hours, 12 minutes"
1691,AS328227,AS328227 CLOUD-TELECOMS,- ZA,0,1,"2 days, 16 hours, 20 minutes"
1692,AS4773,AS4773 MOBILEONELTD-AS-AP MobileOne Ltd. Mo ... ,- SG,0,1,"2 days, 16 hours, 31 minutes"
1693,AS59939,AS59939 WIBO-AS,- LT,0,11,"2 days, 16 hours, 31 minutes"
1694,AS47894,AS47894 VERITEKNIK,- TR,0,3,"2 days, 16 hours, 41 minutes"
1695,AS18362,AS18362 NETWAY-AS-AP Netway Communication Co ... ,- TH,0,6,"2 days, 16 hours, 55 minutes"
